2015-07-22 09:42:50,452 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir:1.1-SNAPSHOT/maven-metadata.xml from https://maven.java.net/service/local/repositories/snapshots/content/ was cached in the local repository, resolution will not be reattempted until the update interval of maven.java.net has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir:1.1-SNAPSHOT/maven-metadata.xml from/to maven.java.net (https://maven.java.net/service/local/repositories/snapshots/content/): connect timed out
2015-07-22 09:43:10,622 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-deployable-pom:1.1-SNAPSHOT/maven-metadata.xml from https://maven.java.net/service/local/repositories/snapshots/content/ was cached in the local repository, resolution will not be reattempted until the update interval of maven.java.net has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-deployable-pom:1.1-SNAPSHOT/maven-metadata.xml from/to maven.java.net (https://maven.java.net/service/local/repositories/snapshots/content/): connect timed out
2015-07-22 09:43:11,590 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir:1.1-SNAPSHOT/maven-metadata.xml from https://maven.java.net/service/local/repositories/snapshots/content/ was cached in the local repository, resolution will not be reattempted until the update interval of maven.java.net has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir:1.1-SNAPSHOT/maven-metadata.xml from/to maven.java.net (https://maven.java.net/service/local/repositories/snapshots/content/): connect timed out
2015-07-22 09:43:13,651 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:43:13,688 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-07-22 09:43:13,814 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 154 resources
2015-07-22 09:43:14,995 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-07-22 09:43:15,024 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:43:15,034 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 18 resources
2015-07-22 09:43:20,267 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:43:20,305 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-07-22 09:43:20,320 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:43:20,362 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2015-07-22 09:43:25,012 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-07-22 09:43:25,033 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 17 resources
2015-07-22 09:43:25,182 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-07-22 09:43:25,203 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Ismael Sarmento\git\GT-FHIR\resources\GT-FHIR\gt-fhir-webapp\src\test\resources
2015-07-22 09:44:40,368 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\Ismael Sarmento\git\jpa-server-base\hapi-fhir\hapi-fhir-jpaserver-base
2015-07-22 09:44:40,379 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dmaven.test.skip=true -DskipTests install
2015-07-22 09:48:07,021 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:48:07,037 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-07-22 09:48:07,081 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 154 resources
2015-07-22 09:48:07,210 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-07-22 09:48:07,213 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:48:07,214 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
